# time	normed_dsignal
-3.663151627567264637e-07 2.791342778244134543e-03
-3.643151628132903266e-07 2.564267590168077017e-03
-3.623151628698541895e-07 2.657497198449052748e-03
-3.603151629264180524e-07 2.811639037354657020e-03
-3.583151629829819154e-07 2.652742667844185370e-03
-3.563151630395457783e-07 2.536746801937599972e-03
-3.543151630961096412e-07 2.172753687085231082e-03
-3.523151631526735041e-07 2.221753090828445815e-03
-3.503151632092373671e-07 1.945704473626015500e-03
-3.483151632658012300e-07 1.807466600719093370e-03
-3.463151633223650929e-07 1.738425501806360610e-03
-3.443151633789289558e-07 1.945127367136050998e-03
-3.423151634354928188e-07 1.966243998129491716e-03
-3.403151634920566817e-07 2.171202940095518039e-03
-3.383151635486205446e-07 2.305997446293595130e-03
-3.363151636051844076e-07 2.505563919679247836e-03
-3.343151636617482705e-07 2.286732285523522014e-03
-3.323151637183121334e-07 2.451538593721157375e-03
-3.303151637748759963e-07 2.404515391187904850e-03
-3.283151638314398593e-07 2.492465904621268217e-03
-3.263151638880037222e-07 2.208821720467943252e-03
-3.243151639445675851e-07 1.952436014134344188e-03
-3.223151640011314480e-07 1.571100663415966230e-03
-3.203151640576953110e-07 1.544157770847619021e-03
-3.183151641142591739e-07 1.223227529078349616e-03
-3.163151641708230368e-07 1.046263588548396184e-03
-3.143151642273868998e-07 9.476907052464741228e-04
-3.123151642839507627e-07 6.906899505697948341e-04
-3.103151643405146256e-07 6.822109241898555469e-04
-3.083151643970784885e-07 5.769818300204262616e-04
-3.063151644536423515e-07 5.800131454374035395e-04
-3.043151645102062144e-07 5.939965113190312333e-04
-3.023151645667700773e-07 2.713830268113135184e-04
-3.003151646233339402e-07 -1.096764772273254451e-04
-2.983151646798978032e-07 -1.120057888819453326e-04
-2.963151647364616661e-07 1.747350813318714947e-04
-2.943151647930255290e-07 -1.667867321120676777e-04
-2.923151648495893919e-07 -3.993227630496922484e-04
-2.903151649061532549e-07 -4.044975892336983192e-04
-2.883151649627171178e-07 -5.041889501870559136e-04
-2.863151650192809807e-07 -6.470570444296703735e-04
-2.843151650758448437e-07 -4.779002691032646437e-04
-2.823151651324087066e-07 -3.622572940854721724e-04
-2.803151651889725695e-07 -1.824391248089589097e-04
-2.783151652455364324e-07 3.823202883009467945e-05
-2.763151653021002954e-07 5.086619788352422311e-04
-2.743151653586641583e-07 1.136228981277809203e-03
-2.723151654152280212e-07 1.682743701767348658e-03
-2.703151654717918841e-07 1.751722666134029058e-03
-2.683151655283557471e-07 1.824883617170824663e-03
-2.663151655849196100e-07 1.921796472470110699e-03
-2.643151656414834729e-07 2.316871163054345494e-03
-2.623151656980473359e-07 2.130354220410677658e-03
-2.603151657546111988e-07 1.864989777320084875e-03
-2.583151658111750617e-07 1.343655238970596372e-03
-2.563151658677389246e-07 1.326911923615939218e-03
-2.543151659243027876e-07 1.077464894734329144e-03
-2.523151659808666505e-07 1.334079545084707573e-03
-2.503151660374305134e-07 1.548818517444047228e-03
-2.483151660939943763e-07 1.878474523797510776e-03
-2.463151661505582393e-07 2.073644051661278041e-03
-2.443151662071221022e-07 2.463907704342131050e-03
-2.423151662636859651e-07 2.816371546908061178e-03
-2.403151663202498280e-07 3.175563470169488148e-03
-2.383151663768136910e-07 3.103560002431492073e-03
-2.363151664333775539e-07 3.057899346578544283e-03
-2.343151664899414168e-07 3.201423119619542252e-03
-2.323151665465052798e-07 3.834215832220266851e-03
-2.303151666030691427e-07 3.803707802344718798e-03
-2.283151666596330056e-07 3.841838326268134235e-03
-2.263151667161968685e-07 3.968162024754755442e-03
-2.243151667727607315e-07 3.810231543318621291e-03
-2.223151668293245944e-07 3.780346975667918819e-03
-2.203151668858884573e-07 3.361505547116490009e-03
-2.183151669424523202e-07 3.106200657111683576e-03
-2.163151669990161832e-07 2.995275729604114038e-03
-2.143151670555800461e-07 1.640279437137946196e-03
-2.123151671121439090e-07 1.622971018641694487e-03
-2.103151671687077719e-07 2.639175055736754736e-03
-2.083151672252716349e-07 1.896221237010697761e-03
-2.063151672818354978e-07 9.811435381546253220e-04
-2.043151673383993607e-07 1.804507224660060419e-03
-2.023151673949632237e-07 2.248116894995651899e-03
-2.003151674515270866e-07 2.356069838076430001e-03
-1.983151675080909495e-07 2.948503600286320539e-03
-1.963151675646548124e-07 3.170616960247371000e-03
-1.943151676212186754e-07 3.305257443492330780e-03
-1.923151676777825383e-07 3.671301968617012197e-03
-1.903151677343464012e-07 4.083367909800477216e-03
-1.883151677909102641e-07 4.816698666254555332e-03
-1.863151678474741271e-07 4.822202040939389291e-03
-1.843151679040379900e-07 4.976658956360137907e-03
-1.823151679606018529e-07 5.019929587004440946e-03
-1.803151680171657159e-07 5.316089600493460049e-03
-1.783151680737295788e-07 5.157390183890493522e-03
-1.763151681302934417e-07 4.845380506878302178e-03
-1.743151681868573046e-07 4.150062389155445217e-03
-1.723151682434211676e-07 3.686349147324671782e-03
-1.703151682999850305e-07 3.856549514547402864e-03
-1.683151683565488934e-07 3.579657054585608147e-03
-1.663151684131127563e-07 2.809622798135718007e-03
-1.643151684696766193e-07 2.960378999155687495e-03
-1.623151685262404822e-07 2.258081192977803332e-03
-1.603151685828043451e-07 1.725729242359105506e-03
-1.583151686393682080e-07 1.687409765208005858e-03
-1.563151686959320710e-07 1.818942612061444537e-03
-1.543151687524959339e-07 1.665873262196266875e-03
-1.523151688090597968e-07 1.328558880505514503e-03
-1.503151688656236598e-07 1.041465233033110485e-03
-1.483151689221875227e-07 1.401595485735637097e-03
-1.463151689787513856e-07 1.609273210473693202e-03
-1.443151690353152485e-07 1.832002055951606088e-03
-1.423151690918791115e-07 1.929603220446616261e-03
-1.403151691484429744e-07 1.948095943082117556e-03
-1.383151692050068373e-07 2.210160258513550052e-03
-1.363151692615707002e-07 2.552998843154321001e-03
-1.343151693181345632e-07 2.629896997925810186e-03
-1.323151693746984261e-07 2.583411270607292951e-03
-1.303151694312622890e-07 2.714347984198083475e-03
-1.283151694878261519e-07 2.872553716606194435e-03
-1.263151695443900149e-07 2.772218344937005079e-03
-1.243151696009538778e-07 2.965142452898491317e-03
-1.223151696575177407e-07 2.775790975976562356e-03
-1.203151697140816037e-07 2.424120631844775380e-03
-1.183151697706454666e-07 1.816560991470207416e-03
-1.163151698272093295e-07 1.385655893642822678e-03
-1.143151698837731924e-07 6.564989860644574512e-04
-1.123151699403370554e-07 5.504505054847291101e-05
-1.103151699969009183e-07 -3.034691365619451332e-04
-1.083151700534647812e-07 -6.413831852067253172e-04
-1.063151701100286441e-07 -7.905348448832256276e-04
-1.043151701665925071e-07 -6.106865875670171090e-04
-1.023151702231563700e-07 -7.003395175595823405e-04
-1.003151702797202329e-07 -8.288018460083673060e-04
-9.831517033628409585e-08 -9.424566666655312007e-04
-9.631517039284795878e-08 -5.408115040714179438e-04
-9.431517044941182171e-08 -3.679312192933515422e-04
-9.231517050597568463e-08 8.207798092082082772e-05
-9.031517056253954756e-08 7.891453858060334362e-05
-8.831517061910341049e-08 3.802091409191330298e-04
-8.631517067566727341e-08 4.372024702291654128e-05
-8.431517073223113634e-08 3.966645852590798018e-05
-8.231517078879499927e-08 2.278316021302820304e-05
-8.031517084535886219e-08 -1.502246178432874266e-04
-7.831517090192272512e-08 -6.882364473884403696e-04
-7.631517095848658805e-08 -9.663528571811926373e-04
-7.431517101505045097e-08 -1.285450502401513234e-03
-7.231517107161431390e-08 -1.261204965938019385e-03
-7.031517112817817683e-08 -1.450785247864066086e-03
-6.831517118474203976e-08 -1.849641765151797349e-03
-6.631517124130590268e-08 -2.199205932088847161e-03
-6.431517129786976561e-08 -2.109054122959151071e-03
-6.231517135443362854e-08 -2.299956542178615941e-03
-6.031517141099749146e-08 -2.311328488389666896e-03
-5.831517146756135439e-08 -2.410680045638119700e-03
-5.631517152412521732e-08 -2.141221063631217492e-03
-5.431517158068908024e-08 -2.221396066333734126e-03
-5.231517163725294317e-08 -1.885952908702179243e-03
-5.031517169381680610e-08 -1.569771780770815158e-03
-4.831517175038066902e-08 -1.297675800055187552e-03
-4.631517180694453195e-08 -1.500730506260656693e-03
-4.431517186350839488e-08 -1.688874093638614805e-03
-4.231517192007225780e-08 -1.742220874515864942e-03
-4.031517197663612073e-08 -1.297480002640184239e-03
-3.831517203319998366e-08 -1.538269575375664959e-03
-3.631517208976384658e-08 -1.801298208052578209e-03
-3.431517214632770951e-08 -2.388207939932042619e-03
-3.231517220289157244e-08 -2.843102861784954291e-03
-3.031517225945543537e-08 -3.372640748578328330e-03
-2.831517231601929829e-08 -3.490657956664266776e-03
-2.631517237258316122e-08 -3.698446358024813554e-03
-2.431517242914702415e-08 -3.882996250140463568e-03
-2.231517248571088707e-08 -4.434090579730333957e-03
-2.031517254227475000e-08 -4.351322109416964554e-03
-1.831517259883861293e-08 -4.276193277273966989e-03
-1.631517265540247585e-08 -4.335499768569462883e-03
-1.431517271196633878e-08 -4.738107514981234822e-03
-1.231517276853020171e-08 -4.879436055801870085e-03
-1.031517282509406463e-08 -4.940414863989160341e-03
-8.315172881657927561e-09 -4.485359868752897272e-03
-6.315172938221790488e-09 -4.456512611006564935e-03
-4.315172994785653414e-09 -4.645039196550725460e-03
-2.315173051349516341e-09 -4.541348504044884563e-03
-3.151731079133792681e-10 -4.282639335223423216e-03
1.684826835522757805e-09 -4.145563127811836314e-03
3.684826778958894878e-09 -3.786377859574637222e-03
5.684826722395031951e-09 -3.876033485543058967e-03
7.684826665831169024e-09 -3.847027356936677089e-03
9.684826609267306098e-09 -3.907480250978978553e-03
1.168482655270344317e-08 -3.825988918601987230e-03
1.368482649613958024e-08 -3.813717288327058731e-03
1.568482643957571732e-08 -3.579053178114631559e-03
1.768482638301185439e-08 -3.973101274066042146e-03
1.968482632644799146e-08 -4.345318496853794142e-03
2.168482626988412854e-08 -4.579717320905407792e-03
2.368482621332026561e-08 -4.373281090048084137e-03
2.568482615675640268e-08 -4.786723990419071949e-03
2.768482610019253976e-08 -4.608059278415453305e-03
2.968482604362867683e-08 -4.841326720886443384e-03
3.168482598706481390e-08 -4.839769023074739877e-03
3.368482593050095098e-08 -4.624506899334736472e-03
3.568482587393708805e-08 -4.376421246940848976e-03
3.768482581737322512e-08 -4.208555911216594475e-03
3.968482576080936219e-08 -3.775650559207978287e-03
4.168482570424549927e-08 -3.423695971861726983e-03
4.368482564768163634e-08 -2.872170824271102606e-03
4.568482559111777341e-08 -2.282338312773855935e-03
4.768482553455391049e-08 -1.777113292026837260e-03
4.968482547799004756e-08 -1.685980006309139309e-03
5.168482542142618463e-08 -1.735359685489502955e-03
5.368482536486232171e-08 -1.573176323858043162e-03
5.568482530829845878e-08 -1.315560276372631501e-03
5.768482525173459585e-08 -1.270973608921052798e-03
5.968482519517073293e-08 -1.416857188390100927e-03
6.168482513860687000e-08 -1.538344754234301183e-03
6.368482508204300707e-08 -1.286430791402614748e-03
6.568482502547914415e-08 -1.378098926929030403e-03
6.768482496891528122e-08 -1.193006524608372296e-03
6.968482491235141829e-08 -8.653101704356597201e-04
7.168482485578755537e-08 -9.280348515034148689e-04
7.368482479922369244e-08 -1.247120411981350509e-03
7.568482474265982951e-08 -9.873194584440188153e-04
7.768482468609596658e-08 -7.660056416752943293e-04
7.968482462953210366e-08 -6.126807207008983696e-04
8.168482457296824073e-08 -5.070524454200466815e-04
8.368482451640437780e-08 -3.526109892845966792e-04
8.568482445984051488e-08 -3.022003019966593084e-05
8.768482440327665195e-08 5.731816086477149914e-04
8.968482434671278902e-08 6.901125319276428787e-04
9.168482429014892610e-08 8.880935838587758436e-04
9.368482423358506317e-08 7.811948935886522125e-04
9.568482417702120024e-08 9.640845888161791175e-04
9.768482412045733732e-08 1.384648055036512282e-03
9.968482406389347439e-08 1.631341744990943846e-03
1.016848240073296115e-07 1.728305389399232336e-03
1.036848239507657485e-07 1.976320798900092941e-03
1.056848238942018856e-07 1.896750150302991839e-03
1.076848238376380227e-07 2.168917984114033994e-03
1.096848237810741598e-07 2.498128507269400597e-03
1.116848237245102968e-07 2.740338177074938628e-03
1.136848236679464339e-07 2.753770262711890005e-03
1.156848236113825710e-07 2.929630312655178131e-03
1.176848235548187080e-07 3.154091766010682762e-03
1.196848234982548451e-07 3.580833994031805065e-03
1.216848234416909822e-07 3.816351936913609574e-03
1.236848233851271193e-07 4.074071259507341253e-03
1.256848233285632563e-07 3.807519985281664944e-03
1.276848232719993934e-07 4.075778051538415415e-03
1.296848232154355305e-07 4.069140758540102862e-03
1.316848231588716676e-07 4.339380343938185544e-03
1.336848231023078046e-07 4.520906521287484416e-03
1.356848230457439417e-07 4.678480776334571767e-03
1.376848229891800788e-07 4.554198921912887797e-03
1.396848229326162159e-07 4.956930012635179378e-03
1.416848228760523529e-07 5.043228725573336083e-03
1.436848228194884900e-07 5.386733758026765809e-03
1.456848227629246271e-07 5.457487714951707661e-03
1.476848227063607641e-07 5.719127664063382473e-03
1.496848226497969012e-07 6.239481299506148028e-03
1.516848225932330383e-07 7.147393931587822657e-03
1.536848225366691754e-07 7.698078744633470895e-03
1.556848224801053124e-07 8.147953652569457986e-03
1.576848224235414495e-07 8.092366188619075362e-03
1.596848223669775866e-07 8.403443217274975813e-03
1.616848223104137237e-07 8.480334955910369052e-03
1.636848222538498607e-07 8.713500486031935943e-03
1.656848221972859978e-07 8.897916281508098588e-03
1.676848221407221349e-07 9.176870131395245545e-03
1.696848220841582719e-07 9.046063994601840144e-03
1.716848220275944090e-07 9.266087464301081197e-03
1.736848219710305461e-07 9.979473888898254472e-03
1.756848219144666832e-07 1.033291629393847354e-02
1.776848218579028202e-07 1.059700758168010196e-02
1.796848218013389573e-07 1.061041001248070118e-02
1.816848217447750944e-07 1.101915899762698908e-02
1.836848216882112315e-07 1.179456443055962658e-02
1.856848216316473685e-07 1.221288712144138339e-02
1.876848215750835056e-07 1.229830022212134201e-02
1.896848215185196427e-07 1.222126760023052074e-02
1.916848214619557798e-07 1.248373485597627924e-02
1.936848214053919168e-07 1.261668898016026288e-02
1.956848213488280539e-07 1.291939644244979521e-02
1.976848212922641910e-07 1.330372932491688011e-02
1.996848212357003280e-07 1.335356186895730012e-02
2.016848211791364651e-07 1.330414394030926539e-02
2.036848211225726022e-07 1.355202150200315349e-02
2.056848210660087393e-07 1.354386689359048795e-02
2.076848210094448763e-07 1.376362493168792681e-02
2.096848209528810134e-07 1.352152438757548737e-02
2.116848208963171505e-07 1.291937752585681567e-02
2.136848208397532876e-07 1.304416006894354441e-02
2.156848207831894246e-07 1.341339475784609353e-02
2.176848207266255617e-07 1.360637105522924210e-02
2.196848206700616988e-07 1.375798505746764905e-02
2.216848206134978359e-07 1.385095950841594599e-02
2.236848205569339729e-07 1.420410425989238577e-02
2.256848205003701100e-07 1.448561927769757840e-02
2.276848204438062471e-07 1.469016253886987547e-02
2.296848203872423841e-07 1.495569189951665226e-02
2.316848203306785212e-07 1.505075952149167486e-02
2.336848202741146583e-07 1.518418486611502506e-02
2.356848202175507954e-07 1.528582821188094291e-02
2.376848201609869324e-07 1.576801104196554407e-02
2.396848201044230695e-07 1.621540217906537393e-02
2.416848200478592066e-07 1.607318021296464880e-02
2.436848199912953437e-07 1.603641162956772823e-02
2.456848199347314807e-07 1.636523117931417901e-02
2.476848198781676178e-07 1.712674546568949269e-02
2.496848198216037549e-07 1.750680084768975117e-02
2.516848197650398919e-07 1.778518102088514491e-02
2.536848197084760290e-07 1.797109173164172444e-02
2.556848196519121661e-07 1.831326608326620808e-02
2.576848195953483032e-07 1.846113543686451336e-02
2.596848195387844402e-07 1.832732124008696131e-02
2.616848194822205773e-07 1.823901837650088870e-02
2.636848194256567144e-07 1.832726719275947283e-02
2.656848193690928515e-07 1.819851774432355157e-02
2.676848193125289885e-07 1.716401169440939442e-02
2.696848192559651256e-07 1.778417189524187161e-02
2.716848191994012627e-07 1.826232369756439558e-02
2.736848191428373998e-07 1.742967305350732327e-02
2.756848190862735368e-07 1.716408512168963313e-02
2.776848190297096739e-07 1.775484719651149526e-02
2.796848189731458110e-07 1.873228476836615725e-02
2.816848189165819480e-07 1.858442222033790045e-02
2.836848188600180851e-07 1.912954569949546976e-02
2.856848188034542222e-07 1.939900276893209013e-02
2.876848187468903593e-07 1.967333208504394929e-02
2.896848186903264963e-07 1.990200760461566937e-02
2.916848186337626334e-07 2.028167906111570315e-02
2.936848185771987705e-07 2.055529452231701776e-02
2.956848185206349076e-07 2.063321731935213038e-02
2.976848184640710446e-07 2.021998917368612175e-02
2.996848184075071817e-07 2.017043188057041081e-02
3.016848183509433188e-07 2.018677677784708191e-02
3.036848182943794559e-07 1.996742770530081021e-02
3.056848182378155929e-07 1.928470173982615998e-02
3.076848181812517300e-07 1.904317626026323998e-02
3.096848181246878671e-07 1.901210154426958426e-02
3.116848180681240041e-07 1.929534396572210250e-02
3.136848180115601412e-07 1.888510262783609991e-02
3.156848179549962783e-07 1.887454215995926568e-02
3.176848178984324154e-07 1.936983193674786385e-02
3.196848178418685524e-07 1.967441979036931021e-02
3.216848177853046895e-07 1.993319005485236217e-02
3.236848177287408266e-07 2.064364005111423220e-02
3.256848176721769637e-07 2.113263783700674442e-02
3.276848176156131007e-07 2.144550562478987274e-02
3.296848175590492378e-07 2.121672767132311635e-02
3.316848175024853749e-07 2.125902340997560397e-02
3.336848174459215119e-07 2.163795068213213157e-02
3.356848173893576490e-07 2.165999822318553925e-02
3.376848173327937861e-07 2.119409602791218206e-02
3.396848172762299232e-07 2.106865762107074450e-02
3.416848172196660602e-07 2.062413672895150804e-02
3.436848171631021973e-07 2.081040598072171968e-02
3.456848171065383344e-07 2.056449901322059473e-02
3.476848170499744715e-07 2.032438034918137085e-02
3.496848169934106085e-07 1.977192678898466102e-02
3.516848169368467456e-07 1.938871773027161377e-02
3.536848168802828827e-07 1.896049099911744154e-02
3.556848168237190198e-07 1.889948526581839219e-02
3.576848167671551568e-07 1.879335607210692524e-02
3.596848167105912939e-07 1.881914995453123213e-02
3.616848166540274310e-07 1.912980627657294430e-02
3.636848165974635680e-07 1.940502571938025264e-02
3.656848165408997051e-07 1.994417249577185372e-02
3.676848164843358422e-07 2.035230095024859881e-02
3.696848164277719793e-07 2.017118251375887503e-02
3.716848163712081163e-07 2.043739136908332560e-02
3.736848163146442534e-07 2.032784418426339737e-02
3.756848162580803905e-07 2.025564770153786415e-02
3.776848162015165276e-07 2.028559299408669997e-02
3.796848161449526646e-07 2.021116004078280654e-02
3.816848160883888017e-07 2.009668183080304607e-02
3.836848160318249388e-07 1.983522222128636034e-02
3.856848159752610758e-07 1.927198685249360832e-02
3.876848159186972129e-07 2.000903793769898131e-02
3.896848158621333500e-07 1.936367178832135855e-02
3.916848158055694871e-07 1.806053105722241550e-02
3.936848157490056241e-07 1.822461805266739968e-02
3.956848156924417612e-07 1.850621809146054189e-02
3.976848156358778983e-07 1.722778131217086658e-02
3.996848155793140354e-07 1.712831616409168575e-02
4.016848155227501724e-07 1.729651410322288405e-02
4.036848154661863095e-07 1.692196028259815646e-02
4.056848154096224466e-07 1.696571454754530750e-02
4.076848153530585837e-07 1.733736917873094502e-02
4.096848152964947207e-07 1.743235894113875917e-02
4.116848152399308578e-07 1.734348024358866105e-02
4.136848151833669949e-07 1.677528654378753273e-02
4.156848151268031319e-07 1.695662890206588516e-02
4.176848150702392690e-07 1.690311352695797464e-02
4.196848150136754061e-07 1.668261510266804207e-02
4.216848149571115432e-07 1.588737448238392719e-02
4.236848149005476802e-07 1.569792615244542874e-02
4.256848148439838173e-07 1.536124562915061088e-02
4.276848147874199544e-07 1.534403618861245565e-02
4.296848147308560915e-07 1.488719740903538674e-02
4.316848146742922285e-07 1.429652688404606763e-02
4.336848146177283656e-07 1.352747293214818028e-02
4.356848145611645027e-07 1.298567691986894472e-02
4.376848145046006398e-07 1.183109126588605294e-02
4.396848144480367768e-07 1.136758731276458177e-02
4.416848143914729139e-07 1.105167127381915040e-02
4.436848143349090510e-07 1.019122534733016804e-02
4.456848142783451880e-07 9.378557506516890102e-03
4.476848142217813251e-07 9.274568838156254866e-03
4.496848141652174622e-07 9.487248529130090646e-03
4.516848141086535993e-07 9.831963318959429168e-03
4.536848140520897363e-07 9.862412784825034043e-03
4.556848139955258734e-07 1.015077871417329955e-02
4.576848139389620105e-07 1.053888982659811901e-02
4.596848138823981476e-07 1.072911175966438126e-02
4.616848138258342846e-07 1.091234969516681128e-02
4.636848137692704217e-07 1.113237787607641339e-02
4.656848137127065588e-07 1.092868106926749017e-02
4.676848136561426958e-07 1.047481269241691895e-02
4.696848135995788329e-07 1.031063160128396251e-02
4.716848135430149700e-07 1.022500946541199905e-02
4.736848134864511071e-07 9.567305982497076658e-03
4.756848134298872441e-07 8.553898471322289240e-03
4.776848133733233812e-07 7.467392690183070197e-03
4.796848133167595183e-07 6.189947610938340179e-03
4.816848132601956554e-07 5.224099351249228765e-03
4.836848132036317924e-07 4.112104591721511306e-03
4.856848131470679295e-07 2.945713573243283114e-03
4.876848130905040666e-07 2.550139182964367927e-03
4.896848130339402037e-07 2.145855999084228874e-03
4.916848129773763407e-07 1.704834102465284645e-03
4.936848129208124778e-07 1.796848431197669996e-03
4.956848128642486149e-07 2.069019336120222433e-03
4.976848128076847519e-07 2.305706903267471485e-03
4.996848127511208890e-07 2.574049240406287020e-03
5.016848126945570261e-07 3.036987588740015613e-03
5.036848126379931632e-07 3.764008474509727628e-03
5.056848125814293002e-07 4.031448765905655714e-03
5.076848125248654373e-07 3.953981481777597493e-03
5.096848124683015744e-07 3.586779802333411524e-03
5.116848124117377115e-07 3.580474174914722620e-03
5.136848123551738485e-07 3.200861318843960072e-03
5.156848122986099856e-07 2.963674792040000769e-03
5.176848122420461227e-07 2.535088205774812132e-03
5.196848121854822598e-07 2.120070346719781732e-03
5.216848121289183968e-07 1.422332899248704256e-03
5.236848120723545339e-07 9.333863451928657443e-04
5.256848120157906710e-07 3.818183804272563971e-04
5.276848119592268080e-07 -7.648479285634526956e-05
5.296848119026629451e-07 -6.814759697479934580e-04
5.316848118460990822e-07 -1.299891623165147156e-03
5.336848117895352193e-07 -1.399593755070735294e-03
5.356848117329713563e-07 -1.169885702222737706e-03
5.376848116764074934e-07 -1.014193422429419608e-03
5.396848116198436305e-07 -9.408762754745527779e-04
5.416848115632797676e-07 -9.453259520286157788e-04
5.436848115067159046e-07 -6.792043764705474286e-04
5.456848114501520417e-07 -6.340727476818887971e-04
5.476848113935881788e-07 -4.925897888021159472e-04
5.496848113370243158e-07 -3.662311462389265782e-04
5.516848112804604529e-07 -2.821390283997538386e-04
5.536848112238965900e-07 -3.533237883417553247e-04
5.556848111673327271e-07 -2.441203196696943481e-04
5.576848111107688641e-07 2.355768672327985223e-04
5.596848110542050012e-07 5.793030409853598336e-04
5.616848109976411383e-07 2.797959905331869946e-04
5.636848109410772754e-07 -2.422401706527805741e-04
5.656848108845134124e-07 -6.316776029929594685e-04
5.676848108279495495e-07 -9.119670065730373261e-04
5.696848107713856866e-07 -1.200009266641896208e-03
5.716848107148218237e-07 -1.654132535420161114e-03
5.736848106582579607e-07 -2.202769875688048804e-03
5.756848106016940978e-07 -2.413371580298374550e-03
5.776848105451302349e-07 -2.523545752620981030e-03
5.796848104885663719e-07 -2.393827500720809714e-03
5.816848104320025090e-07 -2.114628306490092761e-03
5.836848103754386461e-07 -2.105104610003100118e-03
5.856848103188747832e-07 -2.026092246499000635e-03
5.876848102623109202e-07 -1.738097185174472623e-03
5.896848102057470573e-07 -1.329966399955067680e-03
5.916848101491831944e-07 -8.303427342307328259e-04
5.936848100926193315e-07 -5.241921007765098974e-04
5.956848100360554685e-07 -2.478299854505271443e-04
5.976848099794916056e-07 4.647715458843775763e-04
5.996848099229277427e-07 1.150094262239954954e-03
6.016848098663638797e-07 1.825557858460423628e-03
6.036848098098000168e-07 2.219216500263326841e-03
6.056848097532361539e-07 2.224986299727098153e-03
6.076848096966722910e-07 2.511567140185134474e-03
6.096848096401084280e-07 2.729171512690479334e-03
6.116848095835445651e-07 2.878614039456627027e-03
6.136848095269807022e-07 2.782099611168811423e-03
6.156848094704168393e-07 2.600934924775336662e-03
6.176848094138529763e-07 2.079491312253928595e-03
6.196848093572891134e-07 2.094427818498607700e-03
6.216848093007252505e-07 2.079708559544274620e-03
6.236848092441613876e-07 2.103161820374530987e-03
6.256848091875975246e-07 2.045615680829779032e-03
6.276848091310336617e-07 2.158813696059958681e-03
6.296848090744697988e-07 2.092150978568637232e-03
6.316848090179059358e-07 2.398952810369052013e-03
6.336848089613420729e-07 2.914876868332778783e-03
6.356848089047782100e-07 2.972092926692430220e-03
6.376848088482143471e-07 3.263423989686398911e-03
6.396848087916504841e-07 3.852171166305350287e-03
6.416848087350866212e-07 4.545336760977409206e-03
6.436848086785227583e-07 5.199755583932039356e-03
6.456848086219588954e-07 5.706324730882276174e-03
6.476848085653950324e-07 6.224181309877534728e-03
6.496848085088311695e-07 6.451857946547914779e-03
6.516848084522673066e-07 6.625435869022640138e-03
6.536848083957034437e-07 6.730742786079976780e-03
6.556848083391395807e-07 7.070141105965225582e-03
6.576848082825757178e-07 6.996851056221775611e-03
6.596848082260118549e-07 6.697844626771740952e-03
6.616848081694479919e-07 6.661634139588337028e-03
6.636848081128841290e-07 6.935713572293176858e-03
6.656848080563202661e-07 6.987864515187314565e-03
6.676848079997564032e-07 7.047250296259142781e-03
6.696848079431925402e-07 7.114636819764703739e-03
6.716848078866286773e-07 7.164352404670736724e-03
6.736848078300648144e-07 7.378046100107490089e-03
6.756848077735009515e-07 7.779888088176897636e-03
6.776848077169370885e-07 7.981744103874617927e-03
6.796848076603732256e-07 8.188665226577043071e-03
6.816848076038093627e-07 8.554372020849973848e-03
6.836848075472454997e-07 8.982364290588669073e-03
6.856848074906816368e-07 9.633294282841424472e-03
6.876848074341177739e-07 1.034213411074862837e-02
6.896848073775539110e-07 1.078101637624011289e-02
6.916848073209900480e-07 1.115658072998172885e-02
6.936848072644261851e-07 1.131139115501812904e-02
6.956848072078623222e-07 1.196169278509797741e-02
6.976848071512984593e-07 1.209289007311927303e-02
6.996848070947345963e-07 1.184220298600176940e-02
7.016848070381707334e-07 1.144868232860788565e-02
7.036848069816068705e-07 1.155603171635063986e-02
7.056848069250430076e-07 1.138024778956891678e-02
7.076848068684791446e-07 1.127649813867976150e-02
7.096848068119152817e-07 1.129991718736510220e-02
7.116848067553514188e-07 1.112785673647537221e-02
7.136848066987875558e-07 1.087486502887543595e-02
7.156848066422236929e-07 1.056807056176808403e-02
7.176848065856598300e-07 1.039211813013786630e-02
7.196848065290959671e-07 1.015995691802422905e-02
7.216848064725321041e-07 9.455370403043018498e-03
7.236848064159682412e-07 8.924280234826765384e-03
7.256848063594043783e-07 8.706033261395299677e-03
7.276848063028405154e-07 9.233992948160522213e-03
7.296848062462766524e-07 9.716570726253301316e-03
7.316848061897127895e-07 1.005577484975610746e-02
7.336848061331489266e-07 1.036928951080032767e-02
7.356848060765850637e-07 1.079283797981038691e-02
7.376848060200212007e-07 1.136560780417829493e-02
7.396848059634573378e-07 1.208235955488394173e-02
7.416848059068934749e-07 1.239523569505429808e-02
7.436848058503296119e-07 1.313508926269036509e-02
7.456848057937657490e-07 1.354141325274359209e-02
7.476848057372018861e-07 1.405382331923421546e-02
7.496848056806380232e-07 1.453829483325963859e-02
7.516848056240741602e-07 1.462552626710915231e-02
7.536848055675102973e-07 1.415038533007552737e-02
7.556848055109464344e-07 1.332466851372009556e-02
7.576848054543825715e-07 1.291651153290997167e-02
7.596848053978187085e-07 1.281811452671235800e-02
7.616848053412548456e-07 1.256807744988149185e-02
7.636848052846909827e-07 1.207590254097867279e-02
7.656848052281271197e-07 1.148630796299919890e-02
7.676848051715632568e-07 1.141346571178742698e-02
7.696848051149993939e-07 1.132508553097730242e-02
